93,22
170,134
195,108
185,108
12,198
130,141
100,14
98,146
138,124
177,175
131,165
172,173
185,188
176,171
177,195
177,124
188,180
154,142
138,51
160,128
136,14
128,167
171,132
100,173
128,154
134,15
176,93
148,135
76,20
171,164
169,188
168,194
176,100
186,21
131,14
2,19
188,164
129,130
164,173
98,15
21,151
21,142
1,171
161,151
131,133
154,155
164,166
25,142
168,133
129,172
2,133
193,21
161,148
188,198
174,175
186,131
128,1
148,21
131,180
160,108
128,50
176,139
194,21
188,93
123,134
139,133
141,151
138,173
1,180
2,167
128,166
50,164
146,14
1,14
105,169
48,14
123,20
107,123
130,146
170,154
128,15
178,190
48,180
131,100
130,190
25,154
160,12
174,151
148,166
186,93
124,15
170,173
130,26
48,169
132,175
1,170
194,155
169,135
156,151
129,175
177,134
190,15
184,129
186,20
177,19
184,140
180,20
177,141
177,18
156,172
136,177
26,15
130,132
186,175
176,107
136,19
168,12
176,20
136,108
138,164
73,12
172,22
25,166
123,155
160,138
154,133
22,175
14,135
170,93
123,131
155,141
130,133
19,76
22,167
161,142
140,167
194,167
177,174
123,139
176,1
193,12
20,93
157,94
18,131
169,134
186,138
129,177
139,76
168,177
164,15
187,139
142,135
1,195
18,198
132,165
141,198
169,98
133,94
48,171
139,142
170,167
139,140
155,174
25,141
156,124
185,25
193,139
136,151
157,151
184,166
194,134
48,154
132,12
21,173
1,107
178,148
155,175
26,139
2,14
170,141
50,20
136,21
12,166
18,93
98,50
51,131
105,146
168,195
50,151
166,14
18,124
187,164
48,170
21,14
105,14
2,173
22,15
168,128
171,131
128,129
20,21
107,21
128,178
19,175
193,164
169,151
140,141
190,151
141,14
138,133
141,175
124,14
12,151
194,146
138,175
129,138
187,188
157,134
177,186
19,20
168,166
185,154
168,21
26,171
174,22
186,164
185,167
136,130
155,173
19,180
1,140
105,175
186,141
136,195
128,14
2,93
160,25
193,177
171,190
160,198
171,188
193,151
160,100
26,51
169,166
25,51
136,128
131,139
128,180
188,166
169,132
128,173
176,76
2,76
131,124
185,26
146,171
156,141
155,15
93,14
154,12
129,170
18,142
155,188
132,76
98,12
155,108
139,124
1,124
195,148
142,22
98,139
76,166
187,173
98,135
128,25
196,93
198,135
12,134
177,20
154,51
18,26
128,198
139,188
48,188
193,169
170,14
168,93
177,15
186,166
177,22
154,50
100,135
108,135
138,76
170,18
129,164
25,12
2,141
176,141
186,2
154,164
176,186
180,142
160,185
168,169
176,129
193,140
136,138
148,93
169,123
194,93
187,133
195,140
108,134
18,100
26,50
100,141
164,132
129,186
177,138
25,151
12,135
20,175
76,93
136,164
25,108
132,14
18,164
176,140
48,12
108,142
130,131
123,14
18,141
169,194
168,193
1,166
15,151
134,151
193,142
168,142
26,100
140,166
1,108
48,18
50,19
176,146
2,187
105,194
48,134
194,22
105,12
176,170
169,51
139,132
25,167
130,151
76,173
187,166
194,195
21,166
138,12
169,19
195,135
51,151
176,26
124,135
19,173
18,139
180,141
132,15
18,166
186,26
128,193
161,1
175,15
138,166
156,142
180,166
105,173
129,140
128,142
128,151
171,148
177,164
161,180
128,185
124,21
131,140
186,132
185,93
18,2
173,157
130,20
140,156
139,165
2,138
170,98
26,14
128,186
108,12
168,136
171,139
157,22
185,50
177,166
188,12
18,167
50,135
129,76
1,135
174,134
12,93
190,14
48,76
186,146
18,171
186,154
51,19
185,177
130,134
184,188
180,133
195,100
156,15
93,165
188,124
25,15
156,174
2,166
1,155
133,14
154,134
130,98
188,173
164,124
1,194
166,167
169,93
18,151
130,142
123,15
176,188
156,135
188,108
107,187
164,175
142,134
50,124
169,108
186,15
26,175
51,196
50,195
170,187
130,154
170,146
25,140
124,93
26,140
185,21
161,141
160,194
128,124
184,132
140,20
25,186
136,124
14,15
140,15
188,100
168,108
136,12
26,76
169,195
19,135
170,171
146,154
170,130
184,22
19,139
124,22
156,76
136,135
146,51
169,138
19,12
139,141
107,134
108,157
76,190
161,169
73,155
194,135
170,15
139,166
50,138
148,108
154,196
177,26
129,166
196,135
132,141
123,167
180,15
164,133
93,198
194,12
177,132
132,133
1,139
123,175
130,19
2,134
108,156
168,135
176,175
132,196
177,142
196,134
108,132
138,100
98,14
50,131
187,175
1,100
51,21
18,196
177,154
51,20
146,19
105,178
130,157
123,12
1,93
154,139
20,173
18,108
160,124
1,198
134,14
171,195
146,166
185,134
178,18
141,15
164,22
156,14
18,15
171,22
146,132
171,20
105,142
48,142
48,151
156,12
146,2
164,20
169,25
172,141
26,141
170,133
173,175
173,134
154,93
100,15
140,188
170,175
26,166
1,76
168,134
21,198
169,142
146,133
165,134
141,190
193,165
171,93
140,151
25,105
25,21
128,156
186,173
154,151
76,165
18,12
146,140
169,186
195,139
185,1
193,50
105,170
168,107
193,1
124,141
128,161
25,195
185,146
140,133
170,20
169,154
139,22
93,175
123,188
93,134
176,15
2,15
139,20
26,124
105,139
187,21
146,21
154,167
98,76
161,146
130,22
123,164
193,124
131,173
160,177
136,134
168,146
160,195
107,188
154,22
187,108
26,151
169,139
133,134
168,1
50,123
76,134
1,123
139,175
128,134
128,175
193,93
193,188
188,14
140,148
138,180
184,18
124,167
184,171
155,156
129,141
193,108
128,130
194,94
129,18
154,124
138,20
165,15
138,14
129,19
178,108
124,175
177,98
187,100
19,133
177,187
186,188
130,124
48,148
128,107
178,21
128,20
129,21
51,190
15,135
107,132
188,175
194,170
128,195
51,164
108,190
73,156
48,186
107,195
130,12
73,157
160,190
170,180
108,166
107,22
98,131
12,14
20,22
107,148
176,132
1,178
129,50
193,190
25,124
168,164
129,151
26,132
18,22
141,22
169,187
25,134
193,26
146,164
25,130
2,20
50,14
161,123
26,142
132,190
105,2
129,100
136,166
105,76
123,140
129,93
139,196
18,50
167,135
1,130
146,155
76,141
26,123
105,140
198,15
48,2
76,175
154,190
160,19
164,141
2,123
19,164
134,175
98,20
164,134
131,15
146,139
142,14
76,157
12,94
134,167
48,131
187,14
129,180
138,141
132,93
50,93
98,151
168,105
193,178
169,22
129,193
129,14
194,2
170,148
160,167
168,22
176,14
155,134
178,142
146,174
48,138
136,93
160,51
2,180
18,21
160,169
154,156
177,50
177,139
176,173
186,18
107,190
21,15
128,174
178,123
129,123
148,142
107,166
160,50
2,171
133,151
1,141
186,123
161,131
1,18
148,180
141,173
136,22
21,135
180,151
155,132
26,131
128,21
76,22
129,20
1,148
146,151
169,12
174,15
178,107
138,19
48,107
51,93
48,20
168,140
19,142
130,94
186,187
177,188
50,21
128,194
26,180
171,151
1,21
128,148
128,141
161,124
193,19
26,133
177,171
107,141
156,173
140,157
187,15
136,193
132,142
48,195
138,171
48,123
100,12
198,14
161,14
136,142
105,100
51,139
124,157
195,164
168,170
128,73
154,21
136,154
98,154
123,94
160,132
21,167
18,51
124,133
195,188
160,21
168,25
105,164
124,100
155,166
138,151
48,190
168,198
194,172
140,76
186,130
108,180
19,124
185,138
169,198
155,139
108,124
2,148
98,141
184,164
156,94
93,135
168,15
51,188
108,100
26,20
129,131
18,134
194,108
164,190
160,1
141,134
130,14
25,22
178,98
25,194
100,166
180,93
184,76
133,135
129,133
132,135
140,22
100,190
136,25
160,166
25,180
176,2
160,196
130,15
123,142
155,164
108,93
186,139
180,12
138,22
