48,138
185,15
152,156
136,93
176,180
160,51
130,183
2,180
99,93
18,21
160,169
154,156
177,50
181,135
177,139
176,173
186,18
128,174
21,15
128,183
46,159
178,123
129,123
133,183
173,46
148,142
107,166
160,50
2,171
133,151
46,135
186,148
161,131
155,167
185,173
184,12
180,148
173,141
131,163
19,183
169,46
12,143
45,135
136,22
160,179
21,135
180,151
155,132
25,156
76,22
178,107
128,21
146,151
169,12
130,4
129,20
26,131
51,93
48,107
168,140
48,20
107,182
161,173
50,21
26,180
128,148
171,151
50,45
74,140
128,141
161,124
20,159
26,133
177,171
50,46
4,76
169,157
171,183
107,141
156,173
140,157
51,157
140,158
93,46
132,142
138,171
48,123
100,12
169,172
128,181
161,14
176,133
136,142
51,132
176,182
105,100
51,139
99,158
124,157
148,22
168,170
154,21
136,154
76,158
160,132
128,74
21,167
152,4
184,100
18,51
184,51
124,133
160,21
20,46
180,175
183,151
168,25
48,156
105,164
134,158
155,166
141,181
138,151
152,129
140,76
100,182
180,108
186,130
185,138
170,163
155,139
124,108
2,148
186,74
184,164
93,135
168,15
146,99
108,100
107,99
26,20
129,131
18,134
133,159
141,134
130,14
170,99
25,22
4,134
100,166
180,93
157,135
184,76
133,135
168,133
176,183
129,133
123,183
131,159
132,135
152,12
140,22
136,25
157,159
181,183
160,166
25,180
176,2
181,174
130,15
155,164
108,93
74,155
186,139
180,12
169,45
138,22
160,2
179,76
160,15
48,93
131,45
163,134
164,157
50,155
22,183
161,135
93,133
177,140
184,141
161,132
178,93
131,164
51,155
176,185
138,132
45,174
130,51
176,151
19,15
146,182
138,174
168,184
2,151
76,45
107,151
152,108
170,138
184,105
108,133
107,155
100,21
170,183
152,155
140,12
146,18
26,156
25,131
176,48
76,133
108,141
51,135
181,173
51,134
159,167
76,167
160,161
21,157
107,167
22,151
170,131
154,138
184,14
51,141
107,171
185,20
129,124
105,171
25,170
107,175
146,156
2,12
161,178
181,14
4,151
161,51
177,148
185,142
26,146
160,46
171,141
105,181
184,128
182,46
169,171
132,124
157,183
181,159
171,175
177,130
107,180
168,46
139,156
160,175
25,175
176,99
123,159
74,139
2,99
178,46
131,183
107,143
129,181
152,148
148,12
26,19
138,131
152,21
128,2
176,123
123,135
138,159
100,22
139,181
177,135
4,157
99,166
25,138
163,12
19,156
25,182
25,107
178,156
26,21
2,130
128,131
136,139
176,179
107,159
168,171
45,173
50,158
171,174
123,45
123,124
178,26
107,131
173,142
148,46
124,151
164,4
154,175
48,74
140,172
74,167
19,46
123,21
123,100
124,166
76,12
171,156
50,4
108,14
76,46
170,151
130,140
169,74
131,22
107,45
12,167
184,155
123,108
136,161
185,170
158,22
178,76
99,108
107,100
129,132
182,175
132,134
140,21
161,154
160,45
170,135
129,142
160,76
139,4
169,146
25,2
26,155
133,142
154,141
138,140
105,130
26,93
186,100
139,93
130,180
74,124
177,107
132,140
108,167
170,12
129,154
155,172
107,181
136,107
146,50
176,19
131,135
108,175
74,14
139,157
123,156
138,134
129,157
166,175
130,181
169,26
105,141
131,12
131,157
123,181
123,132
154,14
134,183
178,139
20,15
45,141
129,174
168,182
108,151
152,107
178,135
129,135
169,175
155,14
2,175
136,146
172,182
105,26
169,141
18,123
146,181
175,151
132,156
74,50
152,18
184,139
160,93
108,174
140,181
105,123
93,182
50,15
169,107
178,12
133,15
184,45
154,172
129,155
185,179
76,21
18,156
2,140
107,173
168,100
131,108
184,178
93,141
163,4
154,166
185,2
161,99
26,154
2,142
25,133
180,134
25,177
185,76
154,108
129,167
179,173
185,107
170,172
155,12
171,124
107,14
107,140
99,151
130,108
161,163
74,19
74,108
156,164
14,22
169,129
20,12
168,176
135,175
168,2
148,151
128,171
132,167
168,131
171,134
163,167
132,157
177,46
176,160
93,166
184,154
154,18
108,21
50,156
163,171
74,132
136,100
46,151
177,45
51,107
129,105
177,21
2,107
156,157
140,173
173,22
185,46
100,76
15,183
171,45
99,167
154,132
21,182
163,133
21,133
100,134
124,158
99,157
4,166
161,46
168,185
138,172
136,174
12,158
160,22
168,138
155,46
123,157
131,181
178,138
107,19
142,182
108,20
128,132
169,173
171,167
176,136
2,50
183,135
184,25
128,139
136,131
154,148
186,142
105,22
139,134
178,183
131,46
26,143
132,183
50,76
176,128
133,181
128,169
12,21
132,173
160,26
146,20
2,164
131,134
139,46
177,151
19,123
48,130
15,167
146,175
169,124
160,170
185,12
184,173
141,159
176,12
168,20
48,140
108,4
128,105
133,22
146,141
182,22
185,180
128,22
51,148
105,50
177,93
18,19
152,76
2,155
22,135
177,100
154,174
14,175
170,140
161,139
177,108
186,107
172,180
139,167
170,142
186,76
176,18
48,146
160,154
178,146
105,19
170,45
76,142
105,93
152,140
18,180
74,45
51,182
168,76
161,100
25,4
129,134
138,157
169,177
180,157
148,15
176,177
136,4
170,123
154,107
138,167
179,15
178,130
160,182
176,108
136,20
140,142
154,45
161,167
50,159
105,157
160,163
74,134
164,182
18,133
136,129
146,123
161,164
130,107
177,180
140,45
45,14
136,175
177,12
20,134
19,157
156,4
141,167
180,164
177,161
170,107
136,74
164,167
154,123
184,108
160,186
161,182
107,174
50,12
178,15
12,133
100,175
177,14
136,163
123,179
157,133
51,108
105,138
142,15
146,107
130,123
136,50
184,93
50,180
169,164
129,156
25,20
19,93
99,76
154,74
135,159
51,166
178,186
161,18
138,18
21,22
156,158
182,135
105,21
176,169
168,129
128,170
139,182
164,108
107,163
139,180
100,151
152,99
164,93
182,166
136,152
26,134
180,22
141,183
129,146
48,164
181,151
50,108
138,148
176,21
26,179
151,167
148,132
105,135
170,155
139,21
136,26
184,156
12,173
132,21
184,185
161,76
74,171
26,181
160,133
136,15
19,172
161,143
169,159
74,173
171,181
99,134
100,157
166,135
128,138
76,151
2,45
136,155
128,182
130,173
19,21
161,140
170,139
184,46
171,180
168,139
136,171
177,76
12,15
93,21
169,174
173,135
163,140
25,157
178,133
178,2
128,177
105,20
178,51
140,14
143,151
129,178
107,20
19,108
180,46
155,22
2,135
50,183
123,151
161,158
46,14
108,76
146,148
160,134
166,15
168,26
171,21
133,141
99,140
25,93
140,124
164,21
51,99
185,186
138,74
168,161
186,151
93,183
93,174
164,46
105,134
148,133
178,14
169,155
142,151
124,76
171,140
177,156
155,142
163,124
160,20
168,151
161,186
131,148
163,180
146,93
184,107
178,173
25,18
128,76
50,175
155,20
182,134
136,184
177,170
51,175
146,157
25,132
74,93
14,151
21,159
12,141
105,131
136,148
170,157
93,167
93,158
155,157
99,135
186,22
12,175
20,135
93,181
107,135
152,178
172,14
136,141
107,139
19,179
148,134
26,157
160,146
180,45
20,157
19,134
99,172
74,175
26,135
170,4
176,138
136,178
25,148
160,123
160,130
178,181
2,172
51,76
178,50
148,20
168,132
105,154
177,178
185,74
168,123
25,159
131,155
146,12
2,156
18,140
174,159
152,146
178,164
18,14
160,107
108,182
20,142
4,22
160,178
161,130
107,164
163,108
159,15
146,135
48,15
154,135
156,159
182,14
140,134
132,20
178,100
107,76
26,167
141,142
129,148
50,107
51,100
50,99
4,21
156,148
184,2
178,45
74,12
26,22
76,143
105,151
172,151
148,159
163,22
25,171
169,76
185,166
123,76
170,50
136,180
185,151
160,48
171,15
76,159
170,164
130,155
136,173
139,45
148,45
156,182
146,100
128,159
2,21
152,128
170,100
105,132
130,171
134,22
160,139
164,135
156,175
25,139
130,100
179,22
171,14
139,108
163,151
185,132
155,124
184,21
171,12
179,20
26,148
152,164
168,180
160,129
146,131
163,155
171,46
154,100
123,173
184,186
181,134
168,173
50,173
130,164
169,2
25,146
161,107
178,175
136,157
164,143
93,15
176,134
139,172
184,142
160,105
50,166
178,171
181,46
176,130
184,175
128,164
185,140
135,151
156,93
186,140
51,180
128,157
164,76
46,175
74,76
161,171
140,180
128,158
176,154
160,171
152,2
50,148
138,108
129,107
105,51
178,20
140,175
128,100
178,155
128,93
169,15
107,133
12,174
160,180
123,93
184,130
178,151
160,173
184,170
105,46
180,76
74,148
136,76
155,151
154,158
138,21
128,19
161,4
12,159
148,157
45,15
19,132
176,124
18,182
130,158
105,15
18,159
170,132
160,151
74,158
184,159
141,166
161,22
182,183
146,167
26,45
170,2
176,135
140,93
19,22
12,45
19,148
168,74
74,2
99,139
176,159
130,174
180,135
158,15
181,15
136,156
152,169
178,163
132,22
50,140
170,21
163,139
161,50
2,100
177,155
25,158
164,14
156,22
180,182
130,175
160,183
181,166
22,159
123,166
138,93
164,12
156,20
25,129
161,93
74,99
2,139
154,140
169,50
146,142
169,133
130,99
107,15
177,182
176,172
178,174
4,159
160,99
19,151
152,20
170,178
181,182
185,100
48,25
176,164
154,99
161,157
184,177
136,140
74,163
74,21
180,100
129,45
130,163
161,108
139,151
93,159
152,170
155,183
50,22
185,157
93,173
178,154
177,105
161,175
154,181
172,12
148,174
21,181
169,100
19,171
26,4
163,76
74,142
161,172
25,173
178,141
100,164
12,157
99,163
51,171
171,100
136,170
21,141
185,161
152,74
178,182
138,142
170,181
48,129
76,135
154,15
2,132
164,151
152,163
100,93
128,135
18,179
130,74
155,100
177,2
170,74
184,169
18,148
161,26
184,148
160,172
143,135
148,141
180,173
124,12
171,155
185,169
132,166
178,166
50,171
108,172
93,157
138,123
148,182
160,131
128,12
169,21
18,99
123,163
176,105
139,100
51,15
181,22
154,173
26,46
107,183
176,22
168,14
128,18
133,166
123,171
152,25
138,107
129,108
178,19
2,46
154,171
18,163
107,142
146,15
139,164
160,135
176,46
19,182
152,171
18,132
169,158
164,45
12,22
163,14
128,172
169,181
171,159
186,171
130,166
128,133
176,181
19,141
50,139
172,76
174,183
132,182
171,142
48,26
136,133
142,175
146,173
25,50
128,108
169,4
100,46
51,46
130,76
173,151
130,182
129,161
160,18
172,148
159,151
184,160
169,20
129,12
161,134
76,14
108,46
25,164
51,140
48,155
154,183
178,140
152,139
18,130
45,157
130,148
108,22
140,108
177,74
136,132
185,178
20,167
146,76
105,186
25,100
156,133
155,4
154,131
160,140
142,159
100,20
19,99
26,108
105,155
131,142
155,140
130,156
129,2
134,135
169,178
107,12
133,174
50,174
2,108
156,134
130,93
184,123
136,183
26,182
108,15
141,135
163,159
168,130
18,135
131,132
134,159
20,151
176,25
134,166
177,146
123,180
184,26
74,4
169,14
129,22
163,172
178,22
99,159
105,183
160,4
152,132
129,15
169,130
93,151
184,15
93,142
26,12
169,131
74,22
50,141
25,123
178,132
99,164
174,135
50,134
51,133
157,142
185,130
76,181
154,20
169,170
48,132
139,173
176,51
163,15
19,14
48,166
131,93
45,181
154,180
19,140
18,20
130,21
26,2
20,141
25,155
146,22
161,74
171,76
4,135
21,175
21,134
136,143
173,15
139,14
138,19
174,15
139,12
170,22
168,148
171,108
131,151
105,182
128,140
161,138
26,173
45,21
168,141
130,135
173,166
158,135
128,146
156,181
4,15
132,143
185,182
170,124
105,18
169,167
169,182
142,46
171,173
129,139
2,174
178,172
176,174
160,164
139,135
177,181
18,4
138,4
146,124
161,21
170,51
185,141
146,180
177,123
128,123
138,46
186,12
169,18
148,143
170,108
26,107
178,131
46,183
185,123
105,156
136,123
50,130
157,15
48,108
12,142
168,160
123,46
130,172
99,22
186,135
178,159
128,26
2,157
18,173
131,21
105,179
107,156
25,178
74,172
148,76
131,166
146,108
138,156
169,163
25,19
108,159
173,14
19,159
123,22
131,141
128,155
26,138
51,14
19,131
160,159
157,166
169,148
99,4
184,151
169,179
129,171
48,124
107,46
146,172
176,142
171,135
179,175
184,134
26,183
148,164
152,166
136,182
25,14
160,14
141,174
18,107
124,134
178,180
132,151
148,167
18,76
26,74
108,45
129,173
170,182
19,45
48,135
138,146
158,166
105,107
129,51
128,51
100,148
76,182
146,183
19,100
99,20
100,142
170,156
124,20
155,179
129,185
170,166
154,19
170,26
178,167
139,15
138,130
160,142
139,148
140,182
132,100
164,142
154,76
136,158
152,174
25,26
2,22
169,140
155,135
131,156
20,166
177,131
180,132
140,164
170,19
168,18
130,139
136,2
155,45
166,22
138,15
19,174
186,134
177,157
177,133
161,15
123,182
170,76
184,180
177,172
129,183
2,181
123,133
26,164
172,134
107,93
184,146
74,156
50,132
161,12
140,100
178,134
139,183
50,133
25,76
123,141
185,22
50,157
138,139
25,161
184,135
160,155
138,135
131,76
74,174
129,4
136,169
176,166
169,180
130,167
168,154
76,15
154,2
155,133
100,183
180,156
142,166
25,45
140,135
26,159
105,180
19,155
131,175
186,174
99,21
25,135
160,148
146,134
129,26
131,20
160,141
184,138
152,22
2,182
166,151
