107 -> 161,0.011682892906815021,0.11764705882352941
2 -> 169,0.004311543810848401,0.11877394636015326
161 -> 154,0.04283727399165508,0.326271186440678
148 -> 155,0.03073713490959666,0.32215743440233235
16 -> 148,0.0025034770514603616,0.225
136 -> 157,0.0019471488178025036,0.1308411214953271
108 -> 156,0.003337969401947149,0.15894039735099338
138 -> 124,0.008066759388038943,0.10283687943262411
158 -> 132,0.0012517385257301808,0.14516129032258066
164 -> 128,0.011404728789986092,0.15298507462686567
135 -> 151,0.009179415855354658,0.16458852867830423
159 -> 155,0.010987482614742698,0.1323283082077052
157 -> 128,0.01070931849791377,0.2950191570881226
26 -> 155,0.005702364394993046,0.22404371584699453
160 -> 128,0.004867872044506259,0.18324607329842932
158 -> 128,0.003198887343532684,0.3709677419354839
167 -> 128,0.005702364394993046,0.1453900709219858
74 -> 124,0.0029207232267037552,0.13043478260869565
132 -> 140,0.0025034770514603616,0.12857142857142856
128 -> 154,0.08400556328233658,0.39920687376074027
157 -> 130,0.00611961057023644,0.1685823754789272
170 -> 12,0.005006954102920723,0.10027855153203342
129 -> 154,0.012100139082058415,0.39908256880733944
129 -> 107,0.004033379694019471,0.13302752293577982
139 -> 154,0.013908205841446454,0.34965034965034963
15 -> 134,0.005980528511821975,0.12011173184357542
135 -> 148,0.006815020862308762,0.12219451371571072
133 -> 161,0.004450625869262865,0.35555555555555557
45 -> 138,0.0012517385257301808,0.19148936170212766
15 -> 169,0.005563282336578581,0.11173184357541899
133 -> 107,0.0029207232267037552,0.23333333333333334
166 -> 146,0.002086230876216968,0.20270270270270271
136 -> 107,0.0026425591098748263,0.17757009345794392
139 -> 159,0.007510431154381085,0.1888111888111888
163 -> 146,0.005006954102920723,0.10557184750733138
14 -> 156,0.006258692628650904,0.2356020942408377
157 -> 154,0.013908205841446454,0.3831417624521073
18 -> 15,0.0029207232267037552,0.17073170731707318
129 -> 130,0.006258692628650904,0.20642201834862386
151 -> 155,0.04381084840055633,0.2701543739279588
18 -> 155,0.006258692628650904,0.36585365853658536
157 -> 139,0.004589707927677329,0.12643678160919541
19 -> 128,0.008066759388038943,0.38666666666666666
158 -> 154,0.00305980528511822,0.3548387096774194
123 -> 156,0.010570236439499305,0.13743218806509946
159 -> 12,0.010987482614742698,0.1323283082077052
157 -> 148,0.006954102920723227,0.19157088122605365
21 -> 151,0.004172461752433936,0.2112676056338028
129 -> 157,0.004589707927677329,0.15137614678899083
138 -> 134,0.009179415855354658,0.11702127659574468
161 -> 151,0.025034770514603615,0.1906779661016949
26 -> 169,0.0026425591098748263,0.10382513661202186
129 -> 159,0.005980528511821975,0.19724770642201836
158 -> 148,0.0013908205841446453,0.16129032258064516
12 -> 156,0.021696801112656466,0.2381679389312977
16 -> 160,0.0018080667593880389,0.1625
155 -> 154,0.04798331015299027,0.26661514683153015
166 -> 164,0.00305980528511822,0.2972972972972973
158 -> 151,0.002086230876216968,0.24193548387096775
21 -> 155,0.0026425591098748263,0.13380281690140844
160 -> 151,0.0029207232267037552,0.1099476439790576
14 -> 154,0.007788595271210014,0.2931937172774869
148 -> 161,0.017524339360222532,0.1836734693877551
21 -> 148,0.002364394993045897,0.11971830985915492
163 -> 148,0.006536856745479833,0.1378299120234604
123 -> 134,0.008623087621696801,0.11211573236889692
133 -> 139,0.003198887343532684,0.25555555555555554
129 -> 135,0.005006954102920723,0.1651376146788991
74 -> 151,0.005563282336578581,0.2484472049689441
14 -> 155,0.006954102920723227,0.2617801047120419
136 -> 146,0.002086230876216968,0.14018691588785046
133 -> 146,0.0026425591098748263,0.2111111111111111
140 -> 151,0.008344923504867872,0.12578616352201258
156 -> 128,0.038108484005563284,0.22514379622021363
166 -> 161,0.0027816411682892906,0.2702702702702703
166 -> 128,0.0022253129346314327,0.21621621621621623
151 -> 154,0.05688456189151599,0.3507718696397942
132 -> 156,0.004728789986091794,0.24285714285714285
158 -> 155,0.002086230876216968,0.24193548387096775
158 -> 15,0.0016689847009735744,0.1935483870967742
51 -> 12,0.003894297635605007,0.11067193675889328
136 -> 156,0.004033379694019471,0.27102803738317754
168 -> 107,0.003894297635605007,0.20588235294117646
161 -> 128,0.02920723226703755,0.22245762711864406
46 -> 156,0.005006954102920723,0.1956521739130435
74 -> 146,0.0025034770514603616,0.11180124223602485
133 -> 140,0.0026425591098748263,0.2111111111111111
169 -> 107,0.009179415855354658,0.10909090909090909
169 -> 154,0.02545201668984701,0.30247933884297523
133 -> 15,0.00152990264255911,0.12222222222222222
123 -> 107,0.009179415855354658,0.11934900542495479
170 -> 154,0.010152990264255911,0.20334261838440112
129 -> 155,0.008762169680111266,0.2889908256880734
18 -> 156,0.003198887343532684,0.18699186991869918
16 -> 135,0.0034770514603616135,0.3125
15 -> 128,0.010848400556328233,0.21787709497206703
166 -> 154,0.005285118219749653,0.5135135135135135
21 -> 146,0.002364394993045897,0.11971830985915492
167 -> 154,0.011404728789986092,0.2907801418439716
146 -> 161,0.012517385257301807,0.17716535433070865
25 -> 154,0.004311543810848401,0.2627118644067797
26 -> 154,0.008344923504867872,0.32786885245901637
16 -> 156,0.005285118219749653,0.475
160 -> 12,0.0037552155771905424,0.14136125654450263
166 -> 148,0.0022253129346314327,0.21621621621621623
19 -> 161,0.003337969401947149,0.16
108 -> 154,0.004867872044506259,0.23178807947019867
164 -> 12,0.008066759388038943,0.10820895522388059
46 -> 128,0.005980528511821975,0.23369565217391305
136 -> 134,0.003337969401947149,0.22429906542056074
12 -> 155,0.02086230876216968,0.22900763358778625
14 -> 107,0.004172461752433936,0.15706806282722513
26 -> 151,0.003337969401947149,0.13114754098360656
133 -> 134,0.004311543810848401,0.34444444444444444
139 -> 169,0.00611961057023644,0.15384615384615385
140 -> 154,0.022809457579972183,0.3438155136268344
140 -> 107,0.008623087621696801,0.129979035639413
16 -> 12,0.0037552155771905424,0.3375
15 -> 107,0.009735744089012517,0.19553072625698323
160 -> 156,0.006397774687065368,0.24083769633507854
162 -> 148,0.0013908205841446453,0.13513513513513514
