170 -> 134,0.005486054142739951,0.15155807365439095
142 -> 154,0.033634126333059886,0.29338103756708406
160 -> 128,0.002717391304347826,0.2314410480349345
128 -> 154,0.05993642329778507,0.2880729423361262
15 -> 134,0.004204265791632486,0.11156462585034013
20 -> 76,0.0026148482362592287,0.17406143344709898
188 -> 169,0.011331009023789992,0.1996386630532972
129 -> 130,0.0037940935192780968,0.10220994475138122
18 -> 155,0.0018457752255947497,0.10027855153203342
21 -> 151,0.002255947497949139,0.12680115273775217
21 -> 142,0.0024097621000820344,0.13544668587896252
161 -> 151,0.00405045118949959,0.25
155 -> 154,0.00994667760459393,0.1741472172351885
166 -> 164,0.002102132895816243,0.2827586206896552
25 -> 142,0.003281378178835111,0.10578512396694215
1 -> 128,0.0035890073831009025,0.21739130434782608
50 -> 128,0.001948318293683347,0.14232209737827714
141 -> 151,0.005280968006562756,0.12779156327543426
166 -> 161,0.001025430680885972,0.13793103448275862
166 -> 128,0.0011792452830188679,0.15862068965517243
170 -> 154,0.005947497949138638,0.1643059490084986
15 -> 128,0.006767842493847416,0.17959183673469387
25 -> 154,0.006511484823625923,0.20991735537190082
26 -> 130,0.005332239540607055,0.15160349854227406
135 -> 169,0.009280147662018047,0.21650717703349281
156 -> 151,0.009382690730106644,0.17199248120300753
177 -> 134,0.0015381460213289581,0.1507537688442211
177 -> 141,0.002255947497949139,0.22110552763819097
132 -> 130,0.0025635767022149304,0.1736111111111111
133 -> 154,0.0016406890894175555,0.3368421052631579
175 -> 22,0.001435602953240361,0.1222707423580786
141 -> 155,0.004460623461853979,0.10794044665012408
19 -> 76,0.0019995898277276455,0.1875
161 -> 142,0.0018457752255947497,0.11392405063291139
134 -> 169,0.026609926168990976,0.1942365269461078
177 -> 129,0.0011792452830188679,0.11557788944723618
139 -> 76,0.00953650533223954,0.231055900621118
135 -> 142,0.004665709598031173,0.10885167464114832
140 -> 139,0.0029224774405250207,0.13043478260869565
157 -> 151,0.0037940935192780968,0.18925831202046037
14 -> 2,0.002050861361771944,0.11695906432748537
166 -> 12,0.0012305168170631665,0.16551724137931034
192 -> 154,0.0018457752255947497,0.16589861751152074
15 -> 22,0.004152994257588187,0.11020408163265306
168 -> 128,0.0012305168170631665,0.2553191489361702
129 -> 128,0.007024200164068909,0.18922651933701656
178 -> 128,0.0029224774405250207,0.15877437325905291
141 -> 74,0.004255537325676784,0.10297766749379653
151 -> 169,0.021892945036915506,0.17176186645213193
140 -> 141,0.002461033634126333,0.10983981693363844
157 -> 134,0.0035890073831009025,0.17902813299232737
159 -> 130,0.0012305168170631665,0.11428571428571428
136 -> 130,0.0011279737489745694,0.2972972972972973
14 -> 128,0.0028199343724364234,0.1608187134502924
193 -> 151,0.004819524200164069,0.17904761904761904
166 -> 169,0.0025123051681706318,0.33793103448275863
136 -> 128,0.001025430680885972,0.2702702702702703
132 -> 169,0.003383921246923708,0.22916666666666666
173 -> 128,0.005639868744872847,0.21526418786692758
176 -> 76,0.0021534044298605415,0.15730337078651685
12 -> 154,0.014868744872846595,0.3318077803203661
18 -> 142,0.0025123051681706318,0.13649025069637882
192 -> 188,0.0024097621000820344,0.21658986175115208
132 -> 76,0.0021534044298605415,0.14583333333333334
22 -> 142,0.005844954881050041,0.10288808664259928
166 -> 76,0.0024097621000820344,0.32413793103448274
25 -> 128,0.005229696472518457,0.16859504132231404
12 -> 134,0.007178014766201805,0.16018306636155608
193 -> 169,0.0038453650533223954,0.14285714285714285
177 -> 22,0.0013330598851517637,0.1306532663316583
50 -> 154,0.002255947497949139,0.1647940074906367
