1,3.036145
2,2.713228
4,3.014760
5,3.500000
12,4.098912
14,3.030511
15,2.735266
16,2.973134
18,2.665380
19,3.028058
20,2.972678
21,2.993659
22,3.026418
25,3.006073
26,3.044834
45,2.901961
46,3.011881
48,3.088685
50,3.054348
51,2.963783
54,5.000000
73,5.000000
74,2.710181
76,3.321397
93,2.731321
94,2.850000
98,3.042857
99,3.112903
100,2.998739
105,3.020101
107,3.331785
108,3.301360
123,3.040925
124,4.118949
128,4.086492
129,2.999637
130,3.330831
131,1.975560
132,3.013957
133,2.947826
134,1.941384
135,3.016538
136,2.943069
138,4.079688
139,1.912019
140,1.928696
141,1.959988
142,4.069283
143,2.916667
146,4.064016
148,4.065055
151,1.944872
152,3.109589
154,3.340416
155,2.693542
156,3.352321
157,3.015373
158,2.919355
159,3.010411
160,3.031666
161,3.011900
162,3.030928
163,3.001007
164,3.320496
165,3.148148
166,2.965000
167,2.964539
168,2.978571
169,3.323219
170,3.323653
171,3.000000
172,2.924528
173,3.059524
174,2.958580
175,2.955939
176,3.058683
177,4.105140
178,3.009538
179,3.065955
180,3.065217
181,2.951220
182,2.720812
183,3.120879
184,3.050000
185,2.909774
186,2.978682
187,2.993318
188,3.053866
189,2.857143
190,3.004415
191,2.973451
192,2.914286
193,3.031343
194,3.044304
195,3.095941
196,3.054545
198,2.743243
900,3.000000
901,2.000000
